service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
SAG_03210041225,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041240,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041255,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041310,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041325,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041340,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041355,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041410,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041425,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041440,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041455,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041510,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041525,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041540,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041555,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041610,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041625,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041640,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041655,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041710,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041725,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041740,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041755,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041810,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041825,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041840,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041855,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041910,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041925,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041940,1,1,1,1,1,0,0,20250428,20261231
SAG_03210041955,1,1,1,1,1,0,0,20250428,20261231
SAG_03210042020,1,1,1,1,1,0,0,20250428,20261231
SAG_03210042050,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040445,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040500,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040515,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040530,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040545,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040600,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040615,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040630,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040645,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040700,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040715,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040730,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040745,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040800,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040815,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040830,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040845,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040900,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040915,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040930,1,1,1,1,1,0,0,20250428,20261231
SAG_03211040945,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041000,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041015,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041030,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041045,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041100,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041115,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041130,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041145,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041200,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041215,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041230,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041245,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041300,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041315,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041330,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041345,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041400,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041415,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041430,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041445,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041500,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041515,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041530,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041545,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041600,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041615,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041630,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041645,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041700,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041715,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041730,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041745,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041800,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041815,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041830,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041845,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041901,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041925,1,1,1,1,1,0,0,20250428,20261231
SAG_03211041955,1,1,1,1,1,0,0,20250428,20261231
SAG_03240010700,1,1,1,1,1,0,0,20250428,20261231
SAG_03240010850,1,1,1,1,1,0,0,20250428,20261231
SAG_03240011040,1,1,1,1,1,0,0,20250428,20261231
SAG_03240011230,1,1,1,1,1,0,0,20250428,20261231
SAG_03240011420,1,1,1,1,1,0,0,20250428,20261231
SAG_03240011610,1,1,1,1,1,0,0,20250428,20261231
SAG_03240011800,1,1,1,1,1,0,0,20250428,20261231
SAG_03240011950,1,1,1,1,1,0,0,20250428,20261231
SAG_03240012140,1,1,1,1,1,0,0,20250428,20261231
SAG_03241010600,1,1,1,1,1,0,0,20250428,20261231
SAG_03241010750,1,1,1,1,1,0,0,20250428,20261231
SAG_03241010940,1,1,1,1,1,0,0,20250428,20261231
SAG_03241011130,1,1,1,1,1,0,0,20250428,20261231
SAG_03241011320,1,1,1,1,1,0,0,20250428,20261231
SAG_03241011510,1,1,1,1,1,0,0,20250428,20261231
SAG_03241011700,1,1,1,1,1,0,0,20250428,20261231
SAG_03241011850,1,1,1,1,1,0,0,20250428,20261231
SAG_03241012040,1,1,1,1,1,0,0,20250428,20261231
SAG_03260010610,1,1,1,1,1,1,0,20250428,20261231
SAG_03260010700,1,1,1,1,1,0,0,20250428,20261231
SAG_03260010710,0,0,0,0,0,1,1,20250428,20261231
SAG_03260010800,1,1,1,1,1,0,0,20250428,20261231
SAG_03260010810,0,0,0,0,0,1,1,20250428,20261231
SAG_03260010905,1,1,1,1,1,0,0,20250428,20261231
SAG_03260010910,0,0,0,0,0,1,0,20250428,20261231
SAG_03260011010,1,1,1,1,1,1,0,20250428,20261231
SAG_03260011110,1,1,1,1,1,1,1,20250428,20261231
SAG_03260011210,1,1,1,1,1,1,1,20250428,20261231
SAG_03260011310,1,1,1,1,1,1,0,20250428,20261231
SAG_03260011410,1,1,1,1,1,1,1,20250428,20261231
SAG_03260011510,1,1,1,1,1,1,0,20250428,20261231
SAG_03260011610,1,1,1,1,1,1,0,20250428,20261231
SAG_03260011710,1,1,1,1,1,1,1,20250428,20261231
SAG_03260011810,1,1,1,1,1,1,1,20250428,20261231
SAG_03260011910,1,1,1,1,1,1,0,20250428,20261231
SAG_03260012010,1,1,1,1,1,1,1,20250428,20261231
SAG_03260012110,1,1,1,1,1,1,1,20250428,20261231
SAG_03260012210,1,1,1,1,1,1,1,20250428,20261231
SAG_03260012310,1,1,1,1,1,1,0,20250428,20261231
SAG_03260020555,1,1,1,1,1,0,0,20250428,20261231
SAG_03260020605,1,1,1,1,1,0,0,20250428,20261231
SAG_03260020625,1,1,1,1,1,0,0,20250428,20261231
SAG_03260020640,1,1,1,1,1,0,0,20250428,20261231
SAG_03260020735,1,1,1,1,1,0,0,20250428,20261231
SAG_03260020835,1,1,1,1,1,0,0,20250428,20261231
SAG_03260020840,0,0,0,0,0,1,0,20250428,20261231
SAG_03260020845,1,1,1,1,1,0,0,20250428,20261231
SAG_03260020910,0,0,0,0,0,0,1,20250428,20261231
SAG_03260020940,1,1,1,1,1,1,0,20250428,20261231
SAG_03260021010,0,0,0,0,0,0,1,20250428,20261231
SAG_03260021040,1,1,1,1,1,1,0,20250428,20261231
SAG_03260021140,1,1,1,1,1,1,0,20250428,20261231
SAG_03260021240,1,1,1,1,1,0,0,20250428,20261231
SAG_03260021241,0,0,0,0,0,1,0,20250428,20261231
SAG_03260021310,0,0,0,0,0,0,1,20250428,20261231
SAG_03260021340,1,1,1,1,1,0,0,20250428,20261231
SAG_03260021341,0,0,0,0,0,1,0,20250428,20261231
SAG_03260021440,1,1,1,1,1,0,0,20250428,20261231
SAG_03260021510,0,0,0,0,0,0,1,20250428,20261231
SAG_03260021540,1,1,1,1,1,0,0,20250428,20261231
SAG_03260021610,0,0,0,0,0,0,1,20250428,20261231
SAG_03260021640,1,1,1,1,1,0,0,20250428,20261231
SAG_03260021740,1,1,1,1,1,1,0,20250428,20261231
SAG_03260021840,1,1,1,1,1,1,0,20250428,20261231
SAG_03260021910,0,0,0,0,0,0,1,20250428,20261231
SAG_03260021940,1,1,1,1,1,1,0,20250428,20261231
SAG_03260022040,1,1,1,1,1,0,0,20250428,20261231
SAG_03260022042,0,0,0,0,0,1,0,20250428,20261231
SAG_03260022140,1,1,1,1,1,0,0,20250428,20261231
SAG_03260022141,0,0,0,0,0,1,0,20250428,20261231
SAG_03260022240,1,1,1,1,1,0,0,20250428,20261231
SAG_03260030715,1,1,1,1,1,0,0,20250428,20261231
SAG_03260030725,1,1,1,1,1,0,0,20250428,20261231
SAG_03260030810,1,1,1,1,1,0,0,20250428,20261231
SAG_03260040820,1,1,1,1,1,0,0,20250428,20261231
SAG_03260040840,1,1,1,1,1,0,0,20250428,20261231
SAG_03260040930,1,1,1,1,1,0,0,20250428,20261231
SAG_03260050626,1,1,1,1,1,0,0,20240502,20261231
SAG_03260060429,1,1,1,1,1,0,0,20240502,20261231
SAG_03260060445,0,0,0,0,0,1,0,20240502,20261231
SAG_03260060459,1,1,1,1,1,0,0,20240502,20261231
SAG_03260060534,1,1,1,1,1,0,0,20240502,20261231
SAG_03260060605,1,1,1,1,1,0,0,20240502,20261231
SAG_03260060715,0,0,0,0,0,1,0,20240502,20261231
SAG_03260060815,0,0,0,0,0,1,0,20240502,20261231
SAG_03260061615,0,0,0,0,0,1,0,20240502,20261231
SAG_03260061715,0,0,0,0,0,1,0,20240502,20261231
SAG_03260070509,1,1,1,1,1,0,0,20240502,20261231
SAG_03260070535,0,0,0,0,0,1,0,20240502,20261231
SAG_03260070539,1,1,1,1,1,0,0,20240502,20261231
SAG_03260080510,1,1,1,1,1,0,0,20240502,20261231
SAG_03261010540,1,1,1,1,1,0,0,20250428,20261231
SAG_03261010605,0,0,0,0,0,1,0,20250428,20261231
SAG_03261010610,1,1,1,1,1,0,0,20250428,20261231
SAG_03261010705,1,1,1,1,1,0,0,20250428,20261231
SAG_03261010706,0,0,0,0,0,1,0,20250428,20261231
SAG_03261010755,1,1,1,1,1,0,0,20250428,20261231
SAG_03261010805,0,0,0,0,0,1,1,20250428,20261231
SAG_03261010905,1,1,1,1,1,1,1,20250428,20261231
SAG_03261011005,1,1,1,1,1,1,0,20250428,20261231
SAG_03261011105,1,1,1,1,1,1,0,20250428,20261231
SAG_03261011205,1,1,1,1,1,1,1,20250428,20261231
SAG_03261011305,1,1,1,1,1,1,1,20250428,20261231
SAG_03261011405,1,1,1,1,1,1,0,20250428,20261231
SAG_03261011505,1,1,1,1,1,1,1,20250428,20261231
SAG_03261011605,1,1,1,1,1,1,0,20250428,20261231
SAG_03261011705,1,1,1,1,1,1,0,20250428,20261231
SAG_03261011805,1,1,1,1,1,1,1,20250428,20261231
SAG_03261011905,1,1,1,1,1,1,1,20250428,20261231
SAG_03261012005,1,1,1,1,1,1,0,20250428,20261231
SAG_03261012105,1,1,1,1,1,1,1,20250428,20261231
SAG_03261012205,1,1,1,1,1,1,0,20250428,20261231
SAG_03261020455,1,1,1,1,1,0,0,20250428,20261231
SAG_03261020510,0,0,0,0,0,1,0,20250428,20261231
SAG_03261020525,1,1,1,1,1,0,0,20250428,20261231
SAG_03261020600,1,1,1,1,1,0,0,20250428,20261231
SAG_03261020630,1,1,1,1,1,0,0,20250428,20261231
SAG_03261020645,1,1,1,1,1,0,0,20250428,20261231
SAG_03261020700,1,1,1,1,1,0,0,20250428,20261231
SAG_03261020720,1,1,1,1,1,0,0,20250428,20261231
SAG_03261020730,1,1,1,1,1,0,0,20250428,20261231
SAG_03261020740,0,0,0,0,0,1,0,20250428,20261231
SAG_03261020840,1,1,1,1,1,0,0,20250428,20261231
SAG_03261020841,0,0,0,0,0,1,0,20250428,20261231
SAG_03261020940,1,1,1,1,1,1,0,20250428,20261231
SAG_03261021010,0,0,0,0,0,0,1,20250428,20261231
SAG_03261021040,1,1,1,1,1,1,0,20250428,20261231
SAG_03261021110,0,0,0,0,0,0,1,20250428,20261231
SAG_03261021140,1,1,1,1,1,1,0,20250428,20261231
SAG_03261021240,1,1,1,1,1,1,0,20250428,20261231
SAG_03261021340,1,1,1,1,1,0,0,20250428,20261231
SAG_03261021410,0,0,0,0,0,0,1,20250428,20261231
SAG_03261021440,1,1,1,1,1,0,0,20250428,20261231
SAG_03261021540,1,1,1,1,1,0,0,20250428,20261231
SAG_03261021610,0,0,0,0,0,0,1,20250428,20261231
SAG_03261021640,1,1,1,1,1,1,0,20250428,20261231
SAG_03261021710,0,0,0,0,0,0,1,20250428,20261231
SAG_03261021740,1,1,1,1,1,1,0,20250428,20261231
SAG_03261021840,1,1,1,1,1,1,0,20250428,20261231
SAG_03261021940,1,1,1,1,1,1,0,20250428,20261231
SAG_03261022010,0,0,0,0,0,0,1,20250428,20261231
SAG_03261022040,1,1,1,1,1,1,0,20250428,20261231
SAG_03261022140,1,1,1,1,1,0,0,20250428,20261231
SAG_03261040534,1,1,1,1,1,0,0,20250428,20261231
SAG_03261060524,1,1,1,1,1,0,0,20250428,20261231
SAG_03261060622,0,0,0,0,0,0,1,20250428,20261231
SAG_03261060722,0,0,0,0,0,0,1,20250428,20261231
SAG_03261070937,1,1,1,1,1,0,0,20240502,20261231
SAG_03261071327,0,0,0,0,0,1,0,20240502,20261231
SAG_03261071427,0,0,0,0,0,1,0,20240502,20261231
SAG_03261072127,0,0,0,0,0,1,0,20240502,20261231
SAG_03261072227,1,1,1,1,1,1,0,20240502,20261231
SAG_03261072327,1,1,1,1,1,0,0,20240502,20261231
SAG_03261080640,1,1,1,1,1,0,0,20250428,20261231
SAG_03261080752,1,1,1,1,1,0,0,20250428,20261231
SAG_03261080802,1,1,1,1,1,0,0,20250428,20261231
SAG_03261080847,1,1,1,1,1,0,0,20250428,20261231
SAG_03261090002,0,1,1,1,1,1,1,20240502,20261231
SAG_03261092205,0,0,0,0,0,0,1,20240502,20261231
SAG_03261092302,1,1,1,1,1,1,0,20240502,20261231
SAG_03261092305,0,0,0,0,0,0,1,20240502,20261231
SAG_03300010610,1,1,1,1,1,0,0,20240801,20261231
SAG_03300010710,1,1,1,1,1,0,0,20240801,20261231
SAG_03300010715,0,0,0,0,0,1,0,20240801,20261231
SAG_03300010740,1,1,1,1,1,0,0,20240801,20261231
SAG_03300010800,0,0,0,0,0,1,0,20240801,20261231
SAG_03300010810,1,1,1,1,1,0,0,20240801,20261231
SAG_03300010840,1,1,1,1,1,0,0,20240801,20261231
SAG_03300010845,0,0,0,0,0,1,1,20240801,20261231
SAG_03300010910,1,1,1,1,1,0,0,20240801,20261231
SAG_03300010930,0,0,0,0,0,1,1,20240801,20261231
SAG_03300010940,1,1,1,1,1,0,0,20240801,20261231
SAG_03300011010,1,1,1,1,1,0,0,20240801,20261231
SAG_03300011015,0,0,0,0,0,1,1,20240801,20261231
SAG_03300011040,1,1,1,1,1,0,0,20240801,20261231
SAG_03300011100,0,0,0,0,0,1,1,20240801,20261231
SAG_03300011110,1,1,1,1,1,0,0,20240801,20261231
SAG_03300011140,1,1,1,1,1,0,0,20240801,20261231
SAG_03300011145,0,0,0,0,0,1,1,20240801,20261231
SAG_03300011210,1,1,1,1,1,0,0,20240801,20261231
SAG_03300011230,0,0,0,0,0,1,1,20240801,20261231
SAG_03300011240,1,1,1,1,1,0,0,20240801,20261231
SAG_03300011310,1,1,1,1,1,0,0,20240801,20261231
SAG_03300011315,0,0,0,0,0,1,1,20240801,20261231
SAG_03300011340,1,1,1,1,1,0,0,20240801,20261231
SAG_03300011400,0,0,0,0,0,1,1,20240801,20261231
SAG_03300011410,1,1,1,1,1,0,0,20240801,20261231
SAG_03300011440,1,1,1,1,1,0,0,20240801,20261231
SAG_03300011445,0,0,0,0,0,1,1,20240801,20261231
SAG_03300011510,1,1,1,1,1,0,0,20240801,20261231
SAG_03300011530,0,0,0,0,0,1,1,20240801,20261231
SAG_03300011540,1,1,1,1,1,0,0,20240801,20261231
SAG_03300011610,1,1,1,1,1,0,0,20240801,20261231
SAG_03300011615,0,0,0,0,0,1,1,20240801,20261231
SAG_03300011640,1,1,1,1,1,0,0,20240801,20261231
SAG_03300011700,0,0,0,0,0,1,1,20240801,20261231
SAG_03300011710,1,1,1,1,1,0,0,20240801,20261231
SAG_03300011740,1,1,1,1,1,0,0,20240801,20261231
SAG_03300011745,0,0,0,0,0,1,1,20240801,20261231
SAG_03300011810,1,1,1,1,1,0,0,20240801,20261231
SAG_03300011830,0,0,0,0,0,1,1,20240801,20261231
SAG_03300011840,1,1,1,1,1,0,0,20240801,20261231
SAG_03300011910,1,1,1,1,1,0,0,20240801,20261231
SAG_03300011915,0,0,0,0,0,1,1,20240801,20261231
SAG_03300011940,1,1,1,1,1,0,0,20240801,20261231
SAG_03300012000,0,0,0,0,0,1,1,20240801,20261231
SAG_03300012010,1,1,1,1,1,0,0,20240801,20261231
SAG_03300012040,1,1,1,1,1,0,0,20240801,20261231
SAG_03300012045,0,0,0,0,0,1,1,20240801,20261231
SAG_03300012110,1,1,1,1,1,0,0,20240801,20261231
SAG_03300012130,0,0,0,0,0,1,1,20240801,20261231
SAG_03300012210,1,1,1,1,1,0,0,20240801,20261231
SAG_03300012215,0,0,0,0,0,1,1,20240801,20261231
SAG_03301010525,1,1,1,1,1,0,0,20240801,20261231
SAG_03301010625,1,1,1,1,1,0,0,20240801,20261231
SAG_03301010630,0,0,0,0,0,1,0,20240801,20261231
SAG_03301010655,1,1,1,1,1,0,0,20240801,20261231
SAG_03301010715,0,0,0,0,0,1,0,20240801,20261231
SAG_03301010725,1,1,1,1,1,0,0,20240801,20261231
SAG_03301010755,1,1,1,1,1,0,0,20240801,20261231
SAG_03301010800,0,0,0,0,0,1,1,20240801,20261231
SAG_03301010825,1,1,1,1,1,0,0,20240801,20261231
SAG_03301010845,0,0,0,0,0,1,1,20240801,20261231
SAG_03301010855,1,1,1,1,1,0,0,20240801,20261231
SAG_03301010925,1,1,1,1,1,0,0,20240801,20261231
SAG_03301010930,0,0,0,0,0,1,1,20240801,20261231
SAG_03301010955,1,1,1,1,1,0,0,20240801,20261231
SAG_03301011015,0,0,0,0,0,1,1,20240801,20261231
SAG_03301011025,1,1,1,1,1,0,0,20240801,20261231
SAG_03301011055,1,1,1,1,1,0,0,20240801,20261231
SAG_03301011100,0,0,0,0,0,1,1,20240801,20261231
SAG_03301011125,1,1,1,1,1,0,0,20240801,20261231
SAG_03301011145,0,0,0,0,0,1,1,20240801,20261231
SAG_03301011155,1,1,1,1,1,0,0,20240801,20261231
SAG_03301011225,1,1,1,1,1,0,0,20240801,20261231
SAG_03301011230,0,0,0,0,0,1,1,20240801,20261231
SAG_03301011255,1,1,1,1,1,0,0,20240801,20261231
SAG_03301011315,0,0,0,0,0,1,1,20240801,20261231
SAG_03301011325,1,1,1,1,1,0,0,20240801,20261231
SAG_03301011355,1,1,1,1,1,0,0,20240801,20261231
SAG_03301011400,0,0,0,0,0,1,1,20240801,20261231
SAG_03301011425,1,1,1,1,1,0,0,20240801,20261231
SAG_03301011445,0,0,0,0,0,1,1,20240801,20261231
SAG_03301011455,1,1,1,1,1,0,0,20240801,20261231
SAG_03301011525,1,1,1,1,1,0,0,20240801,20261231
SAG_03301011530,0,0,0,0,0,1,1,20240801,20261231
SAG_03301011555,1,1,1,1,1,0,0,20240801,20261231
SAG_03301011615,0,0,0,0,0,1,1,20240801,20261231
SAG_03301011625,1,1,1,1,1,0,0,20240801,20261231
SAG_03301011655,1,1,1,1,1,0,0,20240801,20261231
SAG_03301011700,0,0,0,0,0,1,1,20240801,20261231
SAG_03301011725,1,1,1,1,1,0,0,20240801,20261231
SAG_03301011745,0,0,0,0,0,1,1,20240801,20261231
SAG_03301011755,1,1,1,1,1,0,0,20240801,20261231
SAG_03301011825,1,1,1,1,1,0,0,20240801,20261231
SAG_03301011830,0,0,0,0,0,1,1,20240801,20261231
SAG_03301011855,1,1,1,1,1,0,0,20240801,20261231
SAG_03301011915,0,0,0,0,0,1,1,20240801,20261231
SAG_03301011925,1,1,1,1,1,0,0,20240801,20261231
SAG_03301011955,1,1,1,1,1,0,0,20240801,20261231
SAG_03301012000,0,0,0,0,0,1,1,20240801,20261231
SAG_03301012025,1,1,1,1,1,0,0,20240801,20261231
SAG_03301012045,0,0,0,0,0,1,1,20240801,20261231
SAG_03301012125,1,1,1,1,1,0,0,20240801,20261231
SAG_03301012130,0,0,0,0,0,1,1,20240801,20261231
SAG_03320011900,0,0,0,0,1,0,0,20200622,20261231
SAG_03320011901,0,0,0,0,0,1,1,20200622,20261231
SAG_03320012100,0,0,0,0,1,0,0,20200622,20261231
SAG_03320012101,0,0,0,0,0,1,1,20200622,20261231
SAG_03321010630,0,0,0,0,0,1,1,20200622,20261231
SAG_03321010815,0,0,0,0,0,1,1,20200622,20261231
SAG_03321011230,0,0,0,0,1,0,0,20200622,20261231
SAG_03321011345,0,0,0,0,1,0,0,20200622,20261231
SAG_03350011030,0,0,0,1,0,0,0,20201217,20261231
SAG_03351011105,0,0,0,1,0,0,0,20201217,20261231
SAG_03400070600,1,1,1,1,1,0,0,20240916,20261231
SAG_03400070746,1,1,1,1,1,0,0,20240916,20261231
SAG_03400071418,1,1,1,1,1,0,0,20240916,20261231
SAG_03400080750,0,0,0,0,0,1,0,20240916,20261231
SAG_03400080924,0,0,0,0,0,1,0,20240916,20261231
SAG_03400080936,1,1,1,1,1,0,0,20240916,20261231
SAG_03400080937,0,0,0,0,0,0,1,20240916,20261231
SAG_03400081110,1,1,1,1,1,0,0,20240916,20261231
SAG_03400081244,1,1,1,1,1,0,0,20240916,20261231
SAG_03400081330,0,0,0,0,0,1,1,20240916,20261231
SAG_03400081709,0,0,0,0,0,1,0,20240916,20261231
SAG_03400081745,1,1,1,1,1,0,0,20240916,20261231
SAG_03400082015,1,1,1,1,1,1,1,20240916,20261231
SAG_03401070654,1,1,1,1,1,0,0,20240916,20261231
SAG_03401070844,1,1,1,1,1,0,0,20240916,20261231
SAG_03401081014,0,0,0,0,0,1,0,20240916,20261231
SAG_03401081022,0,0,0,0,0,0,1,20240916,20261231
SAG_03401081416,0,0,0,0,0,1,1,20240916,20261231
SAG_03401081625,0,0,0,0,0,0,1,20240916,20261231
SAG_03401081755,0,0,0,0,0,1,0,20240916,20261231
SAG_03401081831,1,1,1,1,1,0,0,20240916,20261231
SAG_03401082101,1,1,1,1,1,1,1,20240916,20261231
SAG_03401090840,0,0,0,0,0,1,0,20240916,20261231
SAG_03401091026,1,1,1,1,1,0,0,20240916,20261231
SAG_03401091200,1,1,1,1,1,0,0,20240916,20261231
SAG_03401091334,1,1,1,1,1,0,0,20240916,20261231
SAG_03401091625,0,0,0,0,0,1,0,20240916,20261231
SAG_03401101512,1,1,1,1,1,0,0,20240916,20261231
SAG_03430010800,1,1,1,1,1,0,0,20250901,20261231
SAG_03430010845,1,1,1,1,1,0,0,20250901,20261231
SAG_03430010930,1,1,1,1,1,0,0,20250901,20261231
SAG_03430011015,1,1,1,1,1,0,0,20250901,20261231
SAG_03430011100,1,1,1,1,1,0,0,20250901,20261231
SAG_03430011145,1,1,1,1,1,0,0,20250901,20261231
SAG_03430011230,1,1,1,1,1,0,0,20250901,20261231
SAG_03430011315,1,1,1,1,1,0,0,20250901,20261231
SAG_03430011600,1,1,1,1,1,0,0,20250901,20261231
SAG_03430011645,1,1,1,1,1,0,0,20250901,20261231
SAG_03430011730,1,1,1,1,1,0,0,20250901,20261231
SAG_03430011815,1,1,1,1,1,0,0,20250901,20261231
SAG_03430011900,1,1,1,1,1,0,0,20250901,20261231
SAG_03430011945,1,1,1,1,1,0,0,20250901,20261231
SAG_03430012030,1,1,1,1,1,0,0,20250901,20261231
SAG_03431010824,1,1,1,1,1,0,0,20250901,20261231
SAG_03431010909,1,1,1,1,1,0,0,20250901,20261231
SAG_03431010954,1,1,1,1,1,0,0,20250901,20261231
SAG_03431011039,1,1,1,1,1,0,0,20250901,20261231
SAG_03431011124,1,1,1,1,1,0,0,20250901,20261231
SAG_03431011209,1,1,1,1,1,0,0,20250901,20261231
SAG_03431011254,1,1,1,1,1,0,0,20250901,20261231
SAG_03431011339,1,1,1,1,1,0,0,20250901,20261231
SAG_03431011624,1,1,1,1,1,0,0,20250901,20261231
SAG_03431011709,1,1,1,1,1,0,0,20250901,20261231
SAG_03431011754,1,1,1,1,1,0,0,20250901,20261231
SAG_03431011839,1,1,1,1,1,0,0,20250901,20261231
SAG_03431011924,1,1,1,1,1,0,0,20250901,20261231
SAG_03431012009,1,1,1,1,1,0,0,20250901,20261231
SAG_03431012054,1,1,1,1,1,0,0,20250901,20261231
SAG_03440010750,1,1,1,1,1,0,0,20250901,20261231
SAG_03440010835,1,1,1,1,1,0,0,20250901,20261231
SAG_03440010920,1,1,1,1,1,0,0,20250901,20261231
SAG_03440011005,1,1,1,1,1,0,0,20250901,20261231
SAG_03440011050,1,1,1,1,1,0,0,20250901,20261231
SAG_03440011135,1,1,1,1,1,0,0,20250901,20261231
SAG_03440011220,1,1,1,1,1,0,0,20250901,20261231
SAG_03440011350,1,1,1,1,1,0,0,20250901,20261231
SAG_03440011545,1,1,1,1,1,0,0,20250901,20261231
SAG_03440011630,1,1,1,1,1,0,0,20250901,20261231
SAG_03440011715,1,1,1,1,1,0,0,20250901,20261231
SAG_03440011800,1,1,1,1,1,0,0,20250901,20261231
SAG_03441010810,1,1,1,1,1,0,0,20250901,20261231
SAG_03441010855,1,1,1,1,1,0,0,20250901,20261231
SAG_03441010940,1,1,1,1,1,0,0,20250901,20261231
SAG_03441011025,1,1,1,1,1,0,0,20250901,20261231
SAG_03441011110,1,1,1,1,1,0,0,20250901,20261231
SAG_03441011155,1,1,1,1,1,0,0,20250901,20261231
SAG_03441011240,1,1,1,1,1,0,0,20250901,20261231
SAG_03441011605,1,1,1,1,1,0,0,20250901,20261231
SAG_03441011650,1,1,1,1,1,0,0,20250901,20261231
SAG_03441011735,1,1,1,1,1,0,0,20250901,20261231
SAG_03441011820,1,1,1,1,1,0,0,20250901,20261231
SAG_03450010640,1,1,1,1,1,0,0,20230904,20261231
